name,region,country,country_code,population,surface,images,executed,processed,aggregated,density,folder,B_n_nodes,B_m_street,B_bicycle_det,B_car_det,B_bus_det,B_motorcycle_det,B_truck_det,B_parking meter_det,B_bench_det,B_food_place_agg,B_education_agg,B_transportation_agg,B_financial_agg,B_entertainment_agg,B_public_service_agg,B_facility_agg,B_waste_agg,B_other_agg,B_residential_lu,B_grass_lu,B_forest_lu,B_cemetery_lu,ind,folder2,t_n_nodes,t_m_street,t_bicycle_det,t_car_det,t_bus_det,t_motorcycle_det,t_truck_det,t_parking meter_det,t_bench_det,t_food_place_agg,t_education_agg,t_transportation_agg,t_financial_agg,t_entertainment_agg,t_public_service_agg,t_facility_agg,t_waste_agg,t_other_agg,t_residential_lu,t_grass_lu,t_forest_lu,t_cemetery_lu
Laarbeek,Noord-Brabant,the Netherlands,NL,22954,55.35,84350,1,1,1,414.70641373080394,Laarbeek_NL,0.0017668306072271861,0.0001511796135538564,0.7093740085961546,0.00895298222770382,-0.08086145510683962,0.24014629019347217,0.016689867460273906,-0.1562525661785597,0.01446896687302581,0.033623981257978525,0.08159928806645407,-0.054781464231071594,-0.08121601140415202,-0.011656763320428172,0.0011398642411864514,-0.0005709662890989138,0.019535551443102074,0.7274763283902518,2.4461820319126633e-06,1.0274463044427023e-07,-1.3096194117422837e-06,8.92351359765006e-05,39.0,/Users/francisco/Developer/Cities/Laarbeek_NL,1.2533759111820135,8.734672572116418,21.214497329227385,11.071439875148787,-1.5406410805219015,5.705830333691127,1.3661395958991422,-0.9792745041010951,1.3874760100262853,1.8991961882877828,2.172244982191902,-1.3360843120188992,-3.9368014863847764,-0.45830416264036544,0.06257986359786685,-0.06343598342919156,1.120723735275626,11.184800935030887,4.053529988870787,0.3073072216687223,-2.381678076033938,4.078573311905422
Landgraaf,Limburg,the Netherlands,NL,37066,24.58,47743,1,1,1,1507.9739625711961,Landgraaf_NL,0.003508204624350181,0.00019526798405903781,0.7994685239257262,0.00824902779233281,-0.014093457668516577,0.49538876559229933,0.017043663694370492,-0.03569618267407654,0.3288798769276071,0.037068026591099555,-0.12153696434290091,0.026145465681825766,-0.04728336808910518,-0.09730599716766675,0.1502548111635707,0.0512327008085645,0.03980053116502867,-0.18497016575850844,8.50933320985192e-07,6.029593176518955e-06,-2.6282476694538933e-06,-4.034198744682815e-06,40.0,/Users/francisco/Developer/Cities/Landgraaf_NL,1.455615289412995,4.3306802068576875,13.347946641427782,6.2270322103031415,-0.21020094508916098,4.324003900922159,0.5496152839768895,-0.12294874034045328,8.80328396443266,1.2944874791976122,-2.348066852750541,0.756495079551073,-0.8391114208069457,-0.9280720631601307,3.205092681278025,3.824389172957285,1.4688335561591654,-3.0022227383220708,0.6637191286624116,3.381926032125905,-1.8054792180160693,-0.21686454761217477
Landsmeer,Noord-Holland,the Netherlands,NL,11555,22.53,28476,1,1,1,512.8717265867732,Landsmeer_NL,0.0029423715145594793,9.216659055865285e-05,0.6044468520907286,0.006072526560266248,0.027636234969424436,-0.19148127142514448,0.0383381561911906,0.6592008920946852,0.13447328154918958,0.1558269613503627,0.1589725482650401,-0.07016443971160102,0.22187120951796166,-0.2560861377437763,-0.012496677598864536,0.009580137185890793,0.06056047526072724,0.5429983965605631,5.455598935185503e-06,-6.647908408321619e-08,-1.707162815904193e-06,-1.657563957854213e-05,41.0,/Users/francisco/Developer/Cities/Landsmeer_NL,2.4341235582579426,3.9269496399123662,19.98360882745284,5.613204475833662,0.5502701881862315,-4.256821232668642,1.6482281718777334,1.663144749154865,8.951622360601952,13.45957005102472,3.5691188178211686,-7.433439544161164,12.192926304806608,-7.833070305446742,-0.481845683637945,1.185730879276794,4.85288944845395,20.030022463932088,5.0063489581239775,-0.2346756560016806,-0.902626614917329,-0.9646136792191387
Lansingerland,Zuid-Holland,the Netherlands,NL,64129,53.42,155540,1,1,1,1200.4679895170348,Lansingerland_NL,0.006218376126028043,7.985319880177629e-05,0.3516865862171547,0.003987030170406274,-0.054976045970806284,0.664779680798523,0.11326150979159964,0.03974672098069536,0.05212147663030381,0.12226442986153037,0.014466952266134595,0.012783177870357352,0.12654525488504895,0.527262118059281,0.02761486978295376,-0.004274653880253108,0.037315822373227885,0.14227805893904705,3.041411098485071e-06,9.179891954138221e-07,6.6151590120297755e-06,-1.5614672997292657e-05,42.0,/Users/francisco/Developer/Cities/Lansingerland_NL,5.439965705518334,3.813555312503708,22.07715934599637,5.414341337287854,-1.673360624202447,13.551129260126578,8.484506635474842,0.06795792573667837,2.9392156013007686,9.330201949582245,0.5011052122807783,0.9183757270098767,5.65504749552925,11.969540119225027,1.0237667971585593,-0.4828963002195158,2.6122693439256213,3.5658436324476046,3.6604616070649363,1.0662196145166851,3.3015445556855987,-0.8583531010025325
Laren,Noord-Holland,the Netherlands,NL,11563,12.41,32620,1,1,1,931.7485898468976,Laren_NL,0.008623945585719453,8.549879538828186e-05,0.8753459539696928,0.0053311152813731565,0.35080307772492364,1.3337175311095488,0.019500723857021354,-3.2988852450470194,0.1293014221440213,0.18994359752078296,0.498099892101214,-0.05087462001501422,0.0011916896737549088,0.14511083434588362,0.12279303821099785,-0.012501626979799299,0.13615401392164383,-0.02695583993704173,5.3837649489220355e-06,5.516670381351577e-06,-1.7421138758276412e-06,-1.676385836597627e-06,43.0,/Users/francisco/Developer/Cities/Laren_NL,3.415956821058456,2.023900677483731,16.62984849902799,3.0768312472770494,3.6104860236427343,10.735026046783313,0.460273617254381,-4.087981507819258,4.054891986899103,6.887260475533139,4.680601013895373,-1.1425575558993837,0.024768786570542867,1.3362040835061795,2.1069702155907213,-0.7723996056206,2.937183269950452,-0.3714510955520401,4.508311996988752,1.4764934280650652,-1.3302544551277327,-0.12239173342770684
Leiden,Zuid-Holland,the Netherlands,NL,125167,21.91,134654,1,1,1,5712.779552715655,Leiden_NL,-0.0010596075047769092,0.0005867140674177275,0.319360422130956,-0.0029809450525827594,0.9269021245641837,0.5378165509018429,0.051700812520181966,0.1799213781158946,0.23157240253194952,0.3500559201742579,0.011657551419520434,0.14598426498294648,0.060280835970605455,-0.07423612534413546,0.09978084087934193,0.051871648110601326,0.05396210241981328,0.0886232540825818,-7.4909604058788375e-06,-1.979497193478748e-06,-1.8311273384937607e-05,-7.039490762524517e-05,44.0,/Users/francisco/Developer/Cities/Leiden_NL,-0.40097061776524623,7.904182749035102,19.342388175037414,-1.6975867425811577,9.088863785955457,8.133860296985665,1.2103172649761924,0.22814845804664743,4.006424751258781,29.76831385669631,0.2026908792785478,5.0345644557571205,1.2699687310957744,-1.4073705079914105,2.1894295674058077,3.894877984703807,2.3236261829457887,2.2384020733452927,-2.5636231256814757,-0.37295464022196934,-2.3718747246834706,-2.906751058246306
Leiderdorp,Zuid-Holland,the Netherlands,NL,27477,11.58,43682,1,1,1,2372.79792746114,Leiderdorp_NL,0.0014110710237878218,0.00025398488969109387,0.4095330529229595,0.00554376365894021,0.08212180312542751,0.19679835246576427,-0.018932735461898012,0.3754876418632421,0.35616196178732756,-0.06216660033806955,0.0967429985253016,-5.449354463739125e-05,0.11080173259131537,-0.07983404647464222,0.1092852918984905,-9.006639841840351e-18,-0.08629168658486158,0.10602598494490029,-4.953754476402754e-06,9.892902637878437e-07,7.258106293788842e-06,-4.202229223899403e-05,45.0,/Users/francisco/Developer/Cities/Leiderdorp_NL,0.6226613434338286,4.930659943299239,12.621618712983928,3.8294464417900875,0.9076445801093909,2.405762579121409,-0.7418772834235192,0.6750320652964004,6.093572747331545,-0.35914302216793037,4.672474770422467,-0.00835142902860505,3.8291798580507903,-0.9194114537078606,0.9406393972370977,-0.209713575377894,-0.9564833940176192,1.8957141615292035,-2.2634250988717364,0.5166701573663448,0.9219741441921822,-1.8231575580109847
Leidschendam-Voorburg,Zuid-Holland,the Netherlands,NL,76642,32.55,119303,1,1,1,2354.592933947773,Leidschendam-Voorburg_NL,0.0026023646671232857,0.00020011771541793101,0.2578712925516702,0.005294124592843117,0.14254292597228985,0.6907397488591791,0.040320908805679054,-2.010427282537324,0.13644815557845502,0.10999319025606707,0.15398976582962665,0.016617223557981575,0.14410774314343897,0.08677582954309151,0.1001242650750857,-0.0034341257777616456,0.09573674731727008,-0.02780533181039219,-4.192617684645533e-08,-6.465043251588675e-07,1.0154834731878248e-06,-2.8943416316466913e-05,46.0,/Users/francisco/Developer/Cities/Leidschendam-Voorburg_NL,2.2585208097251,6.442403011485273,18.00244375614937,7.031240517164687,2.4311487494073534,15.736556536285399,2.0453214432260554,-4.58176947442586,5.508185910332403,17.22970243672852,5.354985126311901,2.464496099167997,11.667666433626218,3.2605772627920824,3.9935595038323686,-0.7160126679056036,6.231494646001398,-1.1787334405449124,-0.03756830180012917,-0.40097108853799474,0.4406560590016862,-3.8454839458476457
Leusden,Utrecht,the Netherlands,NL,30712,58.54,79765,1,1,1,524.6327297574309,Leusden_NL,0.00028842036312452714,0.00022938295465734732,0.6183600234571781,0.0032279460638210793,0.16126328121733105,0.40715748565659204,0.06109880633529699,-0.7493491514664244,0.07358050839492442,0.07236531672297968,-0.0337199587229903,0.04188154768157107,0.03685423307168787,0.00828500986465102,0.04332781511901636,0.004276856025337256,-0.017230460103926322,0.08931056524876635,4.657145347016609e-06,4.349588659521741e-07,-2.2316570211823412e-06,-1.2723276520680763e-05,47.0,/Users/francisco/Developer/Cities/Leusden_NL,0.2674988566044228,11.628600246606895,33.9327819643916,4.088138718088851,3.082210103647595,7.390640043106483,3.957030248290183,-2.795860198133714,4.823598522604611,6.354485889547528,-1.5274104230296124,2.0870097158644834,1.7172874031669727,0.24891333326694842,2.2347971884260778,0.478020560896417,-2.3168585226192335,1.3839514520746523,5.416043329733353,1.1363325547165788,-4.658451907654942,-4.208172914571447
Lingewaard,Gelderland,the Netherlands,NL,46988,62.0,103489,1,1,1,757.8709677419355,Lingewaard_NL,0.002080931468858695,0.00021739825456301915,0.4859880036514572,0.0046253180921696675,0.2081019656502376,0.6200582932339896,0.032464595454244606,0.23633883523270519,0.06359244816907227,0.1530493934610856,0.03814373893867338,0.06053078796477898,0.05167172515338484,-0.0013760725013980736,0.03463851868279966,0.02584868610699083,0.034376564203451185,0.0701654374230901,3.3548337684822948e-06,8.828919217727125e-08,-3.0841782019092374e-06,6.021099828084379e-06,48.0,/Users/francisco/Developer/Cities/Lingewaard_NL,2.0213328154020256,11.672473249219038,26.789643168261087,5.8136171079902,5.884465358904991,15.01169361368137,2.276070350523083,0.7191092832396022,5.113176259525492,10.165308037911231,1.439913781277741,4.444666252201506,3.2482716275985997,-0.026000851694722292,1.381915382848162,3.181236274374848,2.826929476310779,1.1329539384287233,5.924206091080496,0.2709775648340461,-1.8696274912791748,0.9067083160171399
Lochem,Gelderland,the Netherlands,NL,34096,213.03,161405,1,1,1,160.0525747547294,Lochem_NL,0.0027621596220850134,0.00012641599059650974,0.644230643312036,0.014842571762416552,-0.020459593783224775,0.10429614758747772,0.06546164942138329,0.1340825716371198,0.029958098641249924,0.2732921889025742,0.035271222795445804,-0.025859189107786288,0.2548177889335825,0.0954910195419836,-0.010069388695457267,0.012446182001826265,-0.013214039661075566,0.399102113623259,3.234243095178626e-06,1.3076527471833593e-07,-8.760052595700113e-07,-3.7396145097275032e-06,49.0,/Users/francisco/Developer/Cities/Lochem_NL,3.7223763463029482,13.59261829993976,42.38946546080756,21.79791457892439,-0.7784395511118785,4.668684494625743,7.023756928441594,1.8354985978548641,7.080068327588426,33.53219317169844,1.348724803726471,-2.0922010884579176,14.76871903107305,4.155038297565231,-0.7930625175589833,3.2031549956280054,-2.0228112677541814,13.237277610624973,7.2166524357533675,1.103997447004046,-3.9153304419964785,-1.1075173957461826
Lopik,Utrecht,the Netherlands,NL,14517,75.57,48498,1,1,1,192.100039698293,Lopik_NL,0.010257882676005314,0.00013324777323080842,0.36830380014463304,0.009011588678056539,-0.019054644290261148,-0.09781214329982313,-0.02607909120739782,-0.9664258958846142,0.02205210004728201,0.03524660945120327,-0.06982153518306758,-0.0417585637634506,0.026592254897937182,-0.0020035106738970324,0.03499820700095612,0.014600547965094761,-0.010367191753295434,-0.12308793411511779,7.700154418376966e-07,-5.143883738982344e-07,2.6452717685237276e-06,-6.868268631269139e-06,50.0,/Users/francisco/Developer/Cities/Lopik_NL,9.080305082685138,10.191389507150104,18.510676544108797,14.727537919278127,-0.5096885348067582,-3.8326646243259486,-2.4720352235228855,-3.164756808745425,3.5091796287775314,2.463641464435785,-1.8259766869488288,-2.8959468893687887,0.6964254564974324,-0.05254079167583725,1.7079353494987473,2.074129077105489,-0.43017361997901904,-2.2721873556969236,1.8324273244275024,-2.051996281880212,2.7865730138536984,-1.139643931288426
Maasdriel,Gelderland,the Netherlands,NL,25531,66.11,91895,1,1,1,386.18968386023295,Maasdriel_NL,0.0037268161783581126,0.0001895233700724294,0.2896370722760963,0.00881025800745478,0.005691117964164922,0.38119261377284924,-0.019604616993101433,0.382482437240003,0.02103194817017951,0.15070693349682204,0.18854532189103537,-0.01580382910421385,0.11168733039027004,0.0633873471078962,0.04698493481996721,0.01414419013787844,-0.008749994366203098,-1.5591974744347883e-16,7.666996587637226e-07,4.8378426531167295e-08,-7.987840950242768e-07,-1.5063370029726275e-06,51.0,/Users/francisco/Developer/Cities/Maasdriel_NL,3.8022739399109766,13.36488886343355,16.578919543221474,11.506727106216333,0.2384521257596594,8.289943667085934,-2.7041807312524617,1.7474198805138625,3.020190702297368,14.994169909146526,5.948541131892785,-1.6086927063751308,6.27908057974486,1.1520878748769139,2.7243983527125506,2.2974605639501253,-0.9720433046255509,-4.874917632377893,1.831799864215743,0.25451872854696794,-0.6492922241321402,-0.20559918408645633
Maasgouw,Limburg,the Netherlands,NL,24036,45.71,75201,1,1,1,525.8367971997375,Maasgouw_NL,0.0038823972890537402,0.00014109035891867383,1.3032842790064023,0.0024819989450433396,0.1765513812677064,0.4728032662816537,0.022610589529158138,-0.05608010403140223,0.1344417392867208,0.1924085725018993,0.09843274855638899,0.015593088399538805,0.12410811604428515,-0.021934211709128126,0.13306873182667628,0.061299278846610905,0.010936211294167802,-0.16816886675061446,4.069750740642884e-06,1.9523370079623944e-07,-1.7509892574335578e-06,5.337476519387826e-05,52.0,/Users/francisco/Developer/Cities/Maasgouw_NL,2.928066880510432,7.476623539231864,44.73806043681045,2.6440138153026154,3.981929507384773,9.356051935908125,1.7194805199050993,-0.5324815253521061,6.371018596782918,14.684933740339176,1.3109697452366227,0.7825440277281294,3.486134321184712,-0.2949147137756735,4.232635195834991,5.847608493775415,0.6744015131384236,-1.5782272748427355,6.016361487308505,0.39233323649935625,-2.5914520353534196,4.805259904011896
Maashorst,Noord-Brabant,the Netherlands,NL,58384,138.24,161210,1,1,1,422.33796296296293,Maashorst_NL,0.0018610061668606244,9.502418649225246e-05,0.5023880007196266,0.006986345530079763,0.03960352298587901,0.134998213640661,0.028674430781634595,0.024867125952547534,0.04397935699851896,-0.036596295236999525,0.045997344312030355,0.0007786794661563023,0.08220399326581464,-0.03853934422187161,-0.010209357571024478,-0.021444633078136398,-0.005867972819950984,0.016313445010518374,3.9447332472925835e-06,2.7027585468313785e-07,-5.728200520012839e-07,-5.290452356204757e-06,53.0,/Users/francisco/Developer/Cities/Maashorst_NL,2.5442581663403017,8.356906460580195,76.82424443782405,16.55911784846439,1.6177761272683984,4.613235173906002,3.7511555863416035,0.09062609395113386,6.741261429891006,-1.3628535281013037,4.632575177687721,4.1440169250915355,5.30736445811886,-1.1320270673584218,-0.21212517639102046,-0.5862789767830988,-0.12199261527265734,1.2081690714341464,10.226639082118325,1.019815382928291,-1.9375720747803629,-1.5729381202565398
Maassluis,Zuid-Holland,the Netherlands,NL,34328,8.48,25214,1,1,1,4048.1132075471696,Maassluis_NL,0.01058912671855878,1.4031235547935352e-05,0.11161742536667754,0.011008487006946448,0.32741222465123887,0.23744021876883908,0.0007568047374318376,-0.6639472749328961,0.2431957529297074,0.41621234483651787,0.3792855776038845,-0.01756075138587517,0.2652544455414643,0.0428953379769018,0.15685938169207436,-0.14141760053321775,0.02879067655052206,0.03232171762921622,1.3732748770933137e-06,2.195787922149427e-06,2.7778349545738405e-06,-4.563715670798531e-06,54.0,/Users/francisco/Developer/Cities/Maassluis_NL,3.454351356032759,0.20423523947584682,3.5705227665452064,7.384475530047553,3.108267951252301,2.1811471894267305,0.013781231405653306,-0.48814847102264064,3.8186497359937674,20.891697467184322,2.4693241420121654,-0.822446638314734,5.01003590007373,0.34989579052738107,2.958473017666903,-3.5453732606640846,1.6611864027509329,0.33275298685120247,0.6156318470129039,0.9110451336680395,0.3945762118286702,-0.25080226064587563
